,headline,url,date
463,GOP challengers see opportunity in California water crisis,/politics/gop-challengers-see-opportunity-in-california-water-crisis,Two Republican challengers to incumbent California Gov. Jerry Brown say that the state's government failed to properly prepare for what they call a forseeable drought crisis. 
464,Ex-NY Mayor Bloomberg named UN climate envoy,/politics/ex-ny-mayor-bloomberg-named-un-climate-envoy,Former New York mayor Michael Bloomberg has been chosen by Secretary-General Ban Ki-moon to be the U.N. special envoy for cities and climate change.
465,$10 billion UN-linked climate change fund wants immunity from prosecution,/politics/10-billion-un-linked-climate-change-fund-wants-immunity-from-prosecution,"The Green Climate Fund, (GCF) a United Nations-affiliated piggy-bank  intended to finance climate change projects around the world, is determined to win sweeping U.N.-style immunities from prosecutions for its global operations--even though  the U.S., its biggest contributor, opposes the idea, and the U.N. itself says its own diplomatic immunities can’t cover the outfit."
466,Fight looms over $3 billion Obama administration payment to UN-linked climate fund,/politics/fight-looms-over-3-billion-obama-administration-payment-to-un-linked-climate-fund,"EXCLUSIVE: The Obama administration can expect a knock-down battle with the next Congress over its announced $3 billion contribution to the United Nations-affiliated Green Climate Fund, a centerpiece of talks over a new treaty on greenhouse gas emissions held in Lima, Peru, last week."
467,Obama to pledge $3 billion in climate aid,/politics/obama-to-pledge-3-billion-in-climate-aid,"President Obama will propose sending $3 billion in aid to help developing nations adapt to the effects of climate change, according to multiple media reports."
468,Cap-and-trade to get fresh look with EPA power plant rule,/politics/cap-and-trade-to-get-fresh-look-with-epa-power-plant-rule,"An upcoming Environmental Protection Agency rule cutting greenhouse gas emissions from existing power plants could spawn more regional cap-and-trade programs and greater electricity collaboration, according to industry experts."
469,Taxpayers paid $5.7 million for global warming games,/politics/taxpayers-paid-5-7-million-for-global-warming-games,"Taxpayers paid more than $5 million to create climate change games, including voicemails from the future warning that “neo-luddites” will kill global warming enthusiasts by 2035."
470,"Administration issues dire global warming report, amid regulatory push",/politics/administration-issues-dire-global-warming-report-amid-regulatory-push,A new and dire global warming report from the Obama administration warns of a growing link between human activity and extreme weather across the country -- but Republicans charge the findings will be used to muscle through costly emissions regulations.
471,"In climate bid, Obama stares down melting Alaska glacier",/politics/in-climate-bid-obama-stares-down-melting-alaska-glacier,President Obama stared down a melting glacier in Alaska on Tuesday in a dramatic use of his presidential pulpit to sound the alarm on climate change.
472,States fight to stop deadline clock on EPA’s mammoth Clean Power Plan,/politics/states-fight-to-stop-deadline-clock-on-epas-mammoth-clean-power-plan,"The U.S. Court of Appeals is likely to decide soon on a bid by 15 states to slow down the timetable of the Environmental Protection Agency’s sweeping plan to dramatically transform the U.S. electrical power system, which the states claim is intended to squeeze them into starting to commit themselves to vast changes before the rule that embodies the plan can be challenged in court—or has even been published."
473,Lawmakers take aim at EPA 'sue-and-settle' collusion,/politics/lawmakers-take-aim-at-epa-sue-and-settle-collusion,"Faced with President Obama’s vastly expensive Clean Power Plan to remake the U.S. electrical system and other looming regulatory decisions that dramatically affect energy supplies, Republican lawmakers have renewed their offensive against alleged under-the-table legal collusion between the Administration and environmental lobbyists in the cascading anti-carbon agenda."
474,"Poverty, environment, even traffic fatalities: UN’s sweeping sustainable development goals aim to fix everything -- on paper",/world/poverty-environment-even-traffic-fatalities-uns-sweeping-sustainable-development-goals-aim-to-fix-everything-on-paper,"End global hunger and all forms of malnutrition and poverty by 2030, along with all urban slums around the world.  Halve the number of deaths from road traffic accidents globally (an estimated 1.24 million in 2010, according to the World Health Organization) by the same date—and “reduce levels of violence and halve related death rates everywhere” by then too. Make sure that the income of the bottom 40 percent of the population in all countries grows faster than the national average. Achieve “global resource efficiency,” and try to separate economic growth from “environmental degradation and resource use” everywhere over the next decade and a half."
475,Foundations plan to pay news media to cover radical UN agenda,/world/foundations-plan-to-pay-news-media-to-cover-radical-un-agenda,"The United Nations Foundation created by billionaire Ted Turner, along with a branch of media giant Thomson Reuters, is starting to train a squadron of journalists and subsidize media content in 33 countries—including the U.S. and Britain--in a planned $6 million effort to popularize the bulky and sweeping U.N.-sponsored Sustainable Development Goals, prior to a global U.N. summit this September. where U.N. organizers hope they will be endorsed by world leaders."
476,UN carbon emissions reduction system awash in cash as it claims to face hard times,/world/un-carbon-emissions-reduction-system-awash-in-cash-as-it-claims-to-face-hard-times,"The United Nations-administered cap-and-trade system for reducing greenhouse gases is sitting on a cash hoard of close to $200 million, even as it warns of hard times ahead that could impede its mission."
477,Climate change vs. free speech: Punishing fossil fuel companies for expressing doubt,/opinion/climate-change-vs-free-speech-punishing-fossil-fuel-companies-for-expressing-doubt,Free speech has recently been losing its battle with political correctness. Here is yet another example.
478,Gutfeld: White elites dangerously glamorizing climate change,https://video.foxnews.com/v/4640445271001/,Crusade getting the attention terror doesn't
479,"Huckabee: America needs a commander in chief, not a weather-obsessed meteorologist",/opinion/huckabee-america-needs-a-commander-in-chief-not-a-weather-obsessed-meteorologist,"America needs a commander-in-chief, not a weather-obsessed meteorologist-in-chief"
480,"Bankrupt solar panel firm took stimulus money, left a toxic mess, says report",/us/bankrupt-solar-panel-firm-took-stimulus-money-left-a-toxic-mess-says-report,"A former facility for a Colorado-based solar panel maker that received a $400 million loan guarantee from the Obama administration and eventually went bankrupt last year will cost millions to clean due to the toxic mess left behind, the National Legal and Policy Center said in a report."
481,"Big methane burp: Cow farts a greater problem than EPA previously thought, study says",/science/big-methane-burp-cow-farts-a-greater-problem-than-epa-previously-thought-study-says,"The United States is spewing 50 percent more methane -- a potent heat-trapping gas -- than the federal government estimates, a new comprehensive scientific study says. Guess where it comes from?"
482,"Solar plane lands in Texas, completes 2nd leg of trip intended to boost clean energy interest",/science/solar-plane-lands-in-texas-completes-2nd-leg-of-trip-intended-to-boost-clean-energy-interest,"A solar-powered plane has landed in Texas, completing the second leg of a trip across the United States."
483,Scientists deny climate change caused California wildfires,https://video.foxnews.com/v/4565831114001/,Jonathan Hunt reports from Los Angeles
484,"EPA's Clean Power Plan will hurt poor Blacks, Hispanics and whites the most",/opinion/epas-clean-power-plan-will-hurt-poor-blacks-hispanics-and-whites-the-most,Skyrocketing costs for energy and electricity will have a “disparate impact” on the poor and low income Blacks and Hispanics.
485,President Obama in Alaska to push climate change message,https://video.foxnews.com/v/4456983009001/,Obama warns climate change could 'condemn our children to a planet beyond their capacity to repair'
486,Critics slam White House push against climate change,https://video.foxnews.com/v/4396593155001/,Obama's Clean Power Plan could prove expensive
487,White House to impose cuts on power plant carbon emissions,https://video.foxnews.com/v/4395334236001/,Proposed plan requires a 32 percent cut in carbon dioxide emissions
488,"Climate change: Mr. Obama, 97 percent of experts is a bogus number",/opinion/climate-change-mr-obama-97-percent-of-experts-is-a-bogus-number,"Ninety-seven percent of scientists agree: Climate change is real, man-made and dangerous."
489,Bias Bash: Liberal media push global warming fears,https://video.foxnews.com/v/4257961936001/,Ellen Ratner looks to history for answers on latest debate
490,Confronting climate change,https://video.foxnews.com/v/4257573047001/,President Obama telling Coast Guard Academy climate change must be confronted by the military
491,"National Climate Assessment report: Alarmists offer untrue, unrelenting doom and gloom",/opinion/national-climate-assessment-report-alarmists-offer-untrue-unrelenting-doom-and-gloom,"The government’s Global Change Research Program released its latest “National Assessment” report Tuesday. The new report is an alarmist document designed to scare people and build political support for unpopular policies such as carbon taxes, cap-and-trade, and EPA regulatory mandates."
492,UN climate change expert reveals bias in global warming report,/opinion/un-climate-change-expert-reveals-bias-in-global-warming-report,"Three of the four installments of the Fifth Assessment Report (AR5) of the United Nations’ Intergovernmental Panel on Climate Change (IPCC), which claims to show the state of the global climate system under stress, are now available. All three show things are seriously amiss – although not necessarily with the climate itself."
493,Climate change: The moment I became a climate skeptic,/opinion/climate-change-the-moment-i-became-a-climate-skeptic,I got my first lesson on the subject of climate change more than 10 years ago.
494,Making up the Apocalypse: The truth about the science in Obama's National Climate Assessment,/opinion/making-up-the-apocalypse-the-truth-about-the-science-in-obamas-national-climate-assessment,"The Obama administration’s National Climate Assessment, released in May, warns that we are beginning to experience drastic effects from human-induced global warming. Few things in the climate assessment are more emotionally explosive than its conclusions about various species around the globe -- in a word, about life itself."
495,Buyer beware: Obama administration’s hurry-up climate plan based on big distortions,/opinion/buyer-beware-obama-administrations-hurry-up-climate-plan-based-on-big-distortions,President Obama’s claim that we must act immediately to prevent climate change deserves the same careful scrutiny that we should give to our personal purchases. 
496,UN Climate Summit: The dirty little secret about global warming Obama doesn't want you to know,/opinion/un-climate-summit-the-dirty-little-secret-about-global-warming-obama-doesnt-want-you-to-know,"As the UN's Climate Summit 2014 kicks off, the message from the Obama administration is clear: Pernicious global warming is upon us, and the government must act."
497,Is climate change really killing us? A doctor's diagnosis,/opinion/is-climate-change-really-killing-us-a-doctors-diagnosis,Let’s put aside the debate over the why and how and have a serious discussion about climate change. Because it is seriously affecting our health.
498,Obama exploits the environment for his new global carbon goals,/opinion/obama-exploits-the-environment-for-his-new-global-carbon-goals,"On Monday, the Obama administration formally pledged to cut U.S. greenhouse gas emissions by 28 percent compared to 2005 levels. This pledge comes despite agreements with China that will allow the country to emit more CO2 in one month than the $479 billion regulation under the Clean Power Plan will reduce in the United States within one year."
499,WH claims climate change is bigger threat than terrorism,https://video.foxnews.com/v/4044963419001/,"Peter Johnson, Jr. weighs in"
500,State Dept. wants to use 'Frozen' to warn of global warming,https://video.foxnews.com/v/4014705622001/,Disney refuses to support climate change PSA
501,Climate change a greater threat to US than terror?,https://video.foxnews.com/v/4003674324001/,"From debt to growing terror fears, the US faces problems galor. But Obama says in his State of Union there is no greater threat than climate change."
502,Weather Channel founder blasts climate change,https://video.foxnews.com/v/3861866259001/,John Coleman calls trend 'fake'
503,Can climate change be reversed?,https://video.foxnews.com/v/3802730285001/,Debate over the president's U.N. speech
504,Critics blast some climate protesters for being hypocritical,https://video.foxnews.com/v/3801788524001/,Environment panel weighs in
505,Rockefeller Fund to invest in clean energy,https://video.foxnews.com/v/3799731383001/,Gerri Willis reports
506,How climate change may impact the midterm elections,https://video.foxnews.com/v/3758351631001/,A look at the politics of the issue
507,Is man responsible for climate change?,https://video.foxnews.com/v/3578443677001/,Senator Marco Rubio on his controversial statements about climate change
508,White House climate change report unveils dire warning,https://video.foxnews.com/v/3542557768001/,Are they trying to distract from other problems?
509,Watters' World: Earth day edition,https://video.foxnews.com/v/3517750699001/,Jesse Watters talks to the folks of New York City about the environment
510,Mark Steyn debunks the alarmism behind global warming,https://video.foxnews.com/v/3497086409001/,Exposing the truth about climate change
511,New report challenges U.N. findings on climate change,https://video.foxnews.com/v/3445392694001/,"Mike Tobin reports from Chicago, Illinois"
512,Miller Time: Global warming all-nighter ,https://video.foxnews.com/v/3337023211001/,Comedian on climate change and a crazed cat terrorizing a family
513,Political fight over what's to blame for California drought,https://video.foxnews.com/v/3227032985001/,"Doug McKelway reports from Washington, D.C."
514,Severe drought renews climate change debate,https://video.foxnews.com/v/3226583897001/,"Doug McKelway reports from Washington, D.C."
515,Obama and Democrats put climate change back on agenda,https://video.foxnews.com/v/3221503291001/,"Carl Cameron reports from Washington, D.C."
516,Climate change at fault for slow NFL ticket sales?,https://video.foxnews.com/v/3007844555001/,Heated debate over what's to blame for unsold playoff tickets
517,Report: Global warming claims exaggerated ,https://video.foxnews.com/v/2680156988001/,"Doug McKelway reports from Washington, D.C."
518,Obama admin. willing to bypass Congress on climate change,https://video.foxnews.com/v/2611214464001/,Head of EPA claims administration will work around Congress
